Info 0    [14:29:13.712] Starting TS Server
Info 10007[16:46:16.144] getCompletionsAtPosition: isCompletionListBlocker: 0.013913000002503395
Info 10008[16:46:16.144] getCompletionData: Semantic work: 0.5297820009291172
Info 10009[16:46:17.009] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10010[16:46:17.017] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1259 structureChanged: false structureIsReused:: Completely Elapsed: 8.748167999088764ms
Info 10011[16:46:17.018] Different program with same set of files
Info 10012[16:46:17.412] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10013[16:46:17.419] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1260 structureChanged: false structureIsReused:: Completely Elapsed: 6.052465001121163ms
Info 10014[16:46:17.419] Different program with same set of files
Info 10015[16:46:17.419] getCompletionData: Get current token: 0.019427001476287842
Info 10016[16:46:17.419] getCompletionData: Is inside comment: 0.049272000789642334
Info 10017[16:46:17.419] getCompletionData: Get previous token: 0.04690300114452839
Info 10018[16:46:17.420] getCompletionsAtPosition: isCompletionListBlocker: 0.03842900134623051
Info 10019[16:46:17.425] getExportInfoMap: cache miss or empty; calculating new results
Info 10020[16:46:17.425] getExportInfoMap: done in 2.651587998494506 ms
Info 10021[16:46:17.426] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10022[16:46:17.426] collectAutoImports: response is complete
Info 10023[16:46:17.426] collectAutoImports: 0.026010001078248024
Info 10024[16:46:17.426] getCompletionData: Semantic work: 6.0661460012197495
Info 10025[16:46:17.442] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.278981000185013
Info 10026[16:46:17.485] getCompletionData: Get current token: 0.015088999643921852
Info 10027[16:46:17.485] getCompletionData: Is inside comment: 0.03192899934947491
Info 10028[16:46:17.485] getCompletionData: Get previous token: 0.04682399891316891
Info 10029[16:46:17.485] getCompletionsAtPosition: isCompletionListBlocker: 0.017117999494075775
Info 10030[16:46:17.491] getExportInfoMap: cache miss or empty; calculating new results
Info 10031[16:46:17.491] getExportInfoMap: done in 0.9710370004177094 ms
Info 10032[16:46:17.491] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10033[16:46:17.491] collectAutoImports: response is complete
Info 10034[16:46:17.491] collectAutoImports: 0.04195299930870533
Info 10035[16:46:17.491] getCompletionData: Semantic work: 5.986470000818372
Info 10036[16:46:17.508] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 15.388032000511885
Info 10037[16:46:17.512] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10038[16:46:17.522] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1261 structureChanged: false structureIsReused:: Completely Elapsed: 10.026208998635411ms
Info 10039[16:46:17.522] Different program with same set of files
Info 10040[16:46:17.523] getCompletionData: Get current token: 0.04155999980866909
Info 10041[16:46:17.523] getCompletionData: Is inside comment: 0.03405500017106533
Info 10042[16:46:17.523] getCompletionData: Get previous token: 0.046553000807762146
Info 10043[16:46:17.523] getCompletionsAtPosition: isCompletionListBlocker: 0.012256000190973282
Info 10044[16:46:17.534] getExportInfoMap: cache miss or empty; calculating new results
Info 10045[16:46:17.536] getExportInfoMap: done in 9.118758000433445 ms
Info 10046[16:46:17.537] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10047[16:46:17.537] collectAutoImports: response is complete
Info 10048[16:46:17.537] collectAutoImports: 0.07875100150704384
Info 10049[16:46:17.537] getCompletionData: Semantic work: 14.058499000966549
Info 10050[16:46:17.552] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.507186999544501
Info 10051[16:46:17.556] getCompletionData: Get current token: 0.018342001363635063
Info 10052[16:46:17.556] getCompletionData: Is inside comment: 0.04088899865746498
Info 10053[16:46:17.556] getCompletionData: Get previous token: 0.068486999720335
Info 10054[16:46:17.556] getCompletionsAtPosition: isCompletionListBlocker: 0.01522500067949295
Info 10055[16:46:17.563] getExportInfoMap: cache miss or empty; calculating new results
Info 10056[16:46:17.564] getExportInfoMap: done in 1.344131000339985 ms
Info 10057[16:46:17.565] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10058[16:46:17.565] collectAutoImports: response is complete
Info 10059[16:46:17.565] collectAutoImports: 0.09837800078094006
Info 10060[16:46:17.566] getCompletionData: Semantic work: 9.60865099914372
Info 10061[16:46:17.585] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.109508000314236
Info 10062[16:46:17.589] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10063[16:46:17.594] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1262 structureChanged: false structureIsReused:: Completely Elapsed: 4.863568000495434ms
Info 10064[16:46:17.594] Different program with same set of files
Info 10065[16:46:17.595] getCompletionData: Get current token: 0.02390800043940544
Info 10066[16:46:17.595] getCompletionData: Is inside comment: 0.04952999949455261
Info 10067[16:46:17.595] getCompletionData: Get previous token: 0.0779389999806881
Info 10068[16:46:17.595] getCompletionsAtPosition: isCompletionListBlocker: 0.016145000234246254
Info 10069[16:46:17.604] getExportInfoMap: cache miss or empty; calculating new results
Info 10070[16:46:17.605] getExportInfoMap: done in 4.891490999609232 ms
Info 10071[16:46:17.606] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10072[16:46:17.606] collectAutoImports: response is complete
Info 10073[16:46:17.606] collectAutoImports: 0.03551799990236759
Info 10074[16:46:17.606] getCompletionData: Semantic work: 10.811641000211239
Info 10075[16:46:17.624] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.16070199944079
Info 10076[16:46:18.338] Format host information updated
Info 10077[16:46:18.339] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10078[16:46:18.347] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1263 structureChanged: false structureIsReused:: Completely Elapsed: 7.363382000476122ms
Info 10079[16:46:18.347] Different program with same set of files
Info 10080[16:46:18.348] getCompletionData: Get current token: 0.10506699979305267
Info 10081[16:46:18.348] getCompletionData: Is inside comment: 0.02064800076186657
Info 10082[16:46:18.348] getCompletionData: Get previous token: 0.1980349998921156
Info 10083[16:46:18.348] getCompletionsAtPosition: isCompletionListBlocker: 0.036334000527858734
Info 10084[16:46:18.355] getCompletionData: Semantic work: 6.720000999048352
Info 10085[16:46:18.374] Format host information updated
Info 10086[16:46:18.375] Format host information updated
Info 10087[16:46:18.375] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10088[16:46:18.379] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1264 structureChanged: false structureIsReused:: Completely Elapsed: 4.421376999467611ms
Info 10089[16:46:18.379] Different program with same set of files
Info 10090[16:46:18.380] getCompletionData: Get current token: 0.07613900117576122
Info 10091[16:46:18.380] getCompletionData: Is inside comment: 0.020525000989437103
Info 10092[16:46:18.380] getCompletionData: Get previous token: 0.14821100048720837
Info 10093[16:46:18.380] getCompletionsAtPosition: isCompletionListBlocker: 0.052143000066280365
Info 10094[16:46:18.383] getCompletionData: Semantic work: 2.9638289995491505
Info 10095[16:46:18.389] getCompletionData: Get current token: 0.026700999587774277
Info 10096[16:46:18.389] getCompletionData: Is inside comment: 0.004790998995304108
Info 10097[16:46:18.390] getCompletionData: Get previous token: 0.05719900131225586
Info 10098[16:46:18.390] getCompletionsAtPosition: isCompletionListBlocker: 0.012382999062538147
Info 10099[16:46:18.393] getCompletionData: Semantic work: 3.2471079993993044
Info 10100[16:46:19.880] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10101[16:46:19.890] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1265 structureChanged: false structureIsReused:: Completely Elapsed: 9.671205999329686ms
Info 10102[16:46:19.890] Different program with same set of files
Info 10103[16:46:19.925] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10104[16:46:19.928] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1266 structureChanged: false structureIsReused:: Completely Elapsed: 2.6646779999136925ms
Info 10105[16:46:19.928] Different program with same set of files
Info 10106[16:46:20.154] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10107[16:46:20.157] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1267 structureChanged: false structureIsReused:: Completely Elapsed: 2.8280449993908405ms
Info 10108[16:46:20.157] Different program with same set of files
Info 10109[16:46:20.158] getCompletionData: Get current token: 0.015126999467611313
Info 10110[16:46:20.158] getCompletionData: Is inside comment: 0.02590000070631504
Info 10111[16:46:20.158] getCompletionData: Get previous token: 0.04052099958062172
Info 10112[16:46:20.158] getCompletionsAtPosition: isCompletionListBlocker: 0.015824001282453537
Info 10113[16:46:20.161] getExportInfoMap: cache miss or empty; calculating new results
Info 10114[16:46:20.162] getExportInfoMap: done in 2.528014998883009 ms
Info 10115[16:46:20.163] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10116[16:46:20.164] collectAutoImports: response is complete
Info 10117[16:46:20.164] collectAutoImports: 0.2328329998999834
Info 10118[16:46:20.164] getCompletionData: Semantic work: 5.83432700112462
Info 10119[16:46:20.178] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.885039001703262
Info 10120[16:46:20.210] getCompletionData: Get current token: 0.016053998842835426
Info 10121[16:46:20.210] getCompletionData: Is inside comment: 0.032361000776290894
Info 10122[16:46:20.210] getCompletionData: Get previous token: 0.05037100054323673
Info 10123[16:46:20.211] getCompletionsAtPosition: isCompletionListBlocker: 0.015313999727368355
Info 10124[16:46:20.216] getExportInfoMap: cache miss or empty; calculating new results
Info 10125[16:46:20.217] getExportInfoMap: done in 2.1643200013786554 ms
Info 10126[16:46:20.218] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10127[16:46:20.218] collectAutoImports: response is complete
Info 10128[16:46:20.218] collectAutoImports: 0.04794599860906601
Info 10129[16:46:20.218] getCompletionData: Semantic work: 7.521451000124216
Info 10130[16:46:20.227] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.000143000856042
Info 10131[16:46:20.239] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10132[16:46:20.245] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1268 structureChanged: false structureIsReused:: Completely Elapsed: 5.65739700011909ms
Info 10133[16:46:20.245] Different program with same set of files
Info 10134[16:46:20.246] getCompletionData: Get current token: 0.04721800051629543
Info 10135[16:46:20.247] getCompletionData: Is inside comment: 0.12596399895846844
Info 10136[16:46:20.247] getCompletionData: Get previous token: 0.11571599915623665
Info 10137[16:46:20.247] getCompletionsAtPosition: isCompletionListBlocker: 0.06038899905979633
Info 10138[16:46:20.254] getExportInfoMap: cache miss or empty; calculating new results
Info 10139[16:46:20.255] getExportInfoMap: done in 3.5108409989625216 ms
Info 10140[16:46:20.255] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 10141[16:46:20.255] collectAutoImports: response is complete
Info 10142[16:46:20.255] collectAutoImports: 0.026872999966144562
Info 10143[16:46:20.255] getCompletionData: Semantic work: 7.898660000413656
Info 10144[16:46:20.271] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.1332729998976
Info 10145[16:46:21.118] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10146[16:46:21.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1269 structureChanged: false structureIsReused:: Completely Elapsed: 8.917294999584556ms
Info 10147[16:46:21.127] Different program with same set of files
Info 10148[16:46:21.494] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10149[16:46:21.506] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1270 structureChanged: false structureIsReused:: Completely Elapsed: 12.013764999806881ms
Info 10150[16:46:21.506] Different program with same set of files
Info 10151[16:46:21.922] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10152[16:46:21.935] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1271 structureChanged: false structureIsReused:: Completely Elapsed: 12.916270000860095ms
Info 10153[16:46:21.935] Different program with same set of files
Info 10154[16:46:26.622] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10155[16:46:26.630] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1272 structureChanged: false structureIsReused:: Completely Elapsed: 8.714409999549389ms
Info 10156[16:46:26.631] Different program with same set of files
Info 10157[16:46:26.640] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10158[16:46:26.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1273 structureChanged: false structureIsReused:: Completely Elapsed: 8.207510000094771ms
Info 10159[16:46:26.648] Different program with same set of files
Info 10160[16:46:27.035] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 10161[16:46:27.039] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1274 structureChanged: false structureIsReused:: Completely Elapsed: 3.3091320004314184ms
Info 10162[16:46:27.039] Different program with same set of files
Info 10163[16:46:27.039] getCompletionData: Get current token: 0.011994998902082443
